"","imdb","iw","original_title","year","genre","country","language","description","avg_vote","votes","budget","log_budget","usa_gross_income","log_usa_gross_income","worldwide_gross_income","log_worldwide_gross_income","metascore","reviews_from_users","reviews_from_critics","ope","con","ext","agr","neu","age","gender","relation","duration","genre_family","genre_fantasy","genre_sport","genre_biography","genre_crime","genre_romance","genre_animation","genre_music","genre_comedy","genre_war","genre_sci.fi","genre_horror","genre_western","genre_thriller","genre_mystery","genre_drama","genre_action","genre_history","genre_documentary","genre_musical","genre_adventure"
"6893","tt1322930","0","Issiz Adam",2008,"Drama, Romance","Turkey","Turkish","Tells about those people whose lives have been isolated by modern lifestyles; It is also Foods, mothers, old songs and love that this movie is consists of.",6.8,18575,NA,NA,NA,NA,16123820,16.5958082396739,NA,32,8,NA,NA,NA,NA,NA,NA,NA,NA,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6894","tt1323045","0","Frozen",2010,"Adventure, Drama, Thriller","USA","English","Three skiers stranded on a chairlift are forced to make life-or-death choices, which prove more perilous than staying put and freezing to death.",6.1,66334,NA,NA,246176,12.4138020062587,3843774,15.1619652544199,43,376,241,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6895","tt1323594","0","Despicable Me",2010,"Animation, Comedy, Family","USA, France","English","When a criminal mastermind uses a trio of orphan girls as pawns for a grand scheme, he finds their love is profoundly changing him for the better.",7.6,491257,6.907,1.93253539010684,251513985,19.3430091523199,543113985,20.1128297729958,72,363,188,0.2636,-0.0999,-0.0175,0.0706,0.0276,22.3981,0.7573,0.4635,95,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6896","tt1324059","0","Wake Up Sid",2009,"Comedy, Drama, Romance","India","Hindi","A spoiled young adult living in Mumbai experiences a change in his lazy ways when he meets a woman at a party, who inspires him to ""wake up"".",7.6,27535,NA,NA,718766,13.4852911317155,4278081,15.2690151025266,NA,66,10,NA,NA,NA,NA,NA,NA,NA,NA,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6897","tt1324999","0","The Twilight Saga: Breaking Dawn - Part 1",2011,"Adventure, Drama, Fantasy","USA","English, Portuguese","The Quileutes close in on expecting parents Edward and Bella, whose unborn child poses a threat to the Wolf Pack and the towns people of Forks.",4.9,219424,1.108,0.102556588325092,281287133,19.4548865312124,712205856,20.3838775511836,45,478,333,0.0587,-0.1507,-0.0388,7e-04,-0.1133,20.668,0.9007,0.4788,117,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"6898","tt1325004","0","The Twilight Saga: Eclipse",2010,"Adventure, Drama, Fantasy","USA","English","As a string of mysterious killings grips Seattle, Bella, whose high school graduation is fast approaching, is forced to choose between her love for vampire Edward and her friendship with werewolf Jacob.",5,223170,6.807,1.91795149446581,300531751,19.5210639669236,698491347,20.3644333486103,58,530,292,0.0376,-0.143,-0.0127,0.0123,-0.0988,20.7767,0.8922,0.4759,124,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"6899","tt1326972","0","Chi bi: Jue zhan tian xia",2009,"Action, Adventure, Drama","China, Hong Kong, Japan, Taiwan, South Korea, USA","Mandarin","Second and final part of epic tale about a legendary battle that changed the course of China history.",7.6,22629,NA,NA,NA,NA,120432178,18.6065973142678,NA,35,41,NA,NA,NA,NA,NA,NA,NA,NA,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6900","tt1327035","0","Dev.D",2009,"Drama, Romance","India","Hindi","After breaking up with his childhood sweetheart, a young man finds solace in drugs. Meanwhile, a teenage girl is caught in the world of prostitution. Will they be destroyed, or will they find redemption?",8,28198,NA,NA,18613,9.83161554029833,4047969,15.2137258318173,NA,127,17,NA,NA,NA,NA,NA,NA,NA,NA,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6901","tt1327194","0","The Lucky One",2012,"Drama, Mystery, Romance","USA","English","A Marine travels to Louisiana after serving three tours in Iraq and searches for the unknown woman he believes was his good luck charm during the war.",6.5,99629,NA,NA,60457138,17.9174452091128,99357138,18.4142313713868,39,138,172,NA,NA,NA,NA,NA,NA,NA,NA,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6902","tt1327773","0","The Butler",2013,"Biography, Drama","USA","English","As Cecil Gaines serves eight presidents during his tenure as a butler at the White House, the civil rights movement, Vietnam, and other major events affect this man's life, family, and American society.",7.2,106839,NA,NA,116632095,18.5745350512942,177313795,18.9934315739963,65,358,311,NA,NA,NA,NA,NA,NA,NA,NA,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6903","tt1328634","0","New York",2009,"Crime, Drama, Thriller","India","Hindi, English","A contemporary story of 3 friends discovering a new world set against the larger than life New York City. But one day the world around them changed.",6.8,10086,NA,NA,997437,13.8129442678569,1935820,14.4760415672896,35,58,16,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6904","tt1329457","0","Gainsbourg (Vie héroïque)",2010,"Biography, Drama, Music","France","French, English, Russian","A glimpse at the life of French singer Serge Gainsbourg, from growing up in 1940s Nazi-occupied Paris through his successful song-writing years in the 1960s to his death in 1991 at the age of 62.",7,9356,NA,NA,233007,12.358823775015,12220456,16.3186218268871,58,31,132,NA,NA,NA,NA,NA,NA,NA,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6905","tt1331064","0","Paper Heart",2009,"Comedy, Drama, Romance","USA","English","Charlyne Yi embarks on a quest across America to make a documentary about the one subject she doesn't fully understand: Love.",6,8041,NA,NA,1274062,14.0577207795502,1296971,14.0755421037579,54,38,95,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6906","tt1331307","0","Dread",2009,"Drama, Horror, Thriller","UK, USA","English","Three college students set out to document what other people dread the most. However, one of the three turns out to secretly be a sadistic psychopath who uses this knowledge to gruesomely torture the subjects.",5.7,11601,NA,NA,NA,NA,97438,11.4869715572815,NA,76,84,NA,NA,NA,NA,NA,NA,NA,NA,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6907","tt1332134","0","Kongen av Bastøy",2010,"Action, Drama","Norway, France, Sweden, Poland","Norwegian, Swedish","Norwegian winter, early 20th century. On the boys home Bastoy, a new inmate leads the boys to a violent uprising against a brutal regime. How far is he willing to go to attain freedom?",7.5,17408,NA,NA,7615,8.93787526532926,4360391,15.2880722902034,NA,26,110,NA,NA,NA,NA,NA,NA,NA,NA,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6908","tt1333125","0","Movie 43",2013,"Comedy","USA","English","A series of interconnected short films follows a washed-up producer as he pitches insane story lines featuring some of the biggest stars in Hollywood.",4.3,98127,NA,NA,8840453,15.9948486776448,32443111,17.2949986827367,18,527,188,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6909","tt1334102","0","The Resident",2011,"Drama, Horror, Mystery","UK, USA","English","When a young doctor suspects she may not be alone in her new Brooklyn loft, she learns that her landlord has formed a frightening obsession with her.",5.3,25990,NA,NA,NA,NA,6742156,15.723890313043,NA,111,119,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6910","tt1334260","0","Never Let Me Go",2010,"Drama, Romance, Sci-Fi","UK","English","The lives of three friends, from their early school days into young adulthood, when the reality of the world they live in comes knocking.",7.1,135443,NA,NA,2434652,14.7053143884743,9918093,16.1098712228778,69,393,342,NA,NA,NA,NA,NA,NA,NA,NA,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6911","tt1334512","0","Arthur",2011,"Comedy, Romance","USA","English","A drunken playboy stands to lose a wealthy inheritance when he falls for a woman his family doesn't like.",5.7,50331,NA,NA,33035397,17.313090180931,48147945,17.6897890161699,36,175,180,NA,NA,NA,NA,NA,NA,NA,NA,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6912","tt1334553","0","The Perfect Host",2010,"Comedy, Crime, Thriller","USA","English","An on-the-run convict looking for temporary cover finds it at the house of a very colorful character.",6.8,24441,NA,NA,48764,10.794747614685,453708,13.0252090982936,48,96,112,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6913","tt1335975","0","47 Ronin",2013,"Action, Drama, Fantasy","USA, UK, Japan, Hungary","English, Japanese","A band of samurai set out to avenge the death and dishonor of their master at the hands of a ruthless shogun.",6.3,143667,NA,NA,38362475,17.4625903262318,151783839,18.8379679548077,28,374,232,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6914","tt1336006","0","The Revenant",2009,"Comedy, Fantasy, Horror","USA","English","In Los Angeles, a fallen soldier who has joined the ranks of the living dead reunites with his best friend in order to deal with the city's drug dealers and killers - a perfect way to collect the blood that one of them so desperately needs.",6.3,10522,NA,NA,NA,NA,NA,NA,57,49,78,NA,NA,NA,NA,NA,NA,NA,NA,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6915","tt1336608","0","Rock of Ages",2012,"Comedy, Drama, Musical","USA","English","A small town girl and a city boy meet on the Sunset Strip while pursuing their Hollywood dreams.",5.9,72817,NA,NA,38518613,17.466652136977,59418613,17.9001180854173,47,396,365,NA,NA,NA,NA,NA,NA,NA,NA,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6916","tt1336617","0","Cyrus",2010,"Comedy, Drama, Romance","USA","English","John and Molly, a divorced middle aged man and a single mother meet at a friends party and start up a small relationship, all John has to do now is meet Molly's son... Cyrus",6.3,33406,NA,NA,7468936,15.8262631105517,9933873,16.1114609901908,74,133,226,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6917","tt1337057","0","Rampage",2009,"Action, Crime, Thriller","Canada, Germany","English","A man with a thirst for revenge builds a full body armor from Kevlar and goes on a killing spree.",6.2,17961,NA,NA,NA,NA,NA,NA,NA,145,61,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6918","tt1340107","0","Hævnen",2010,"Drama, Romance","Denmark, Sweden","Danish, Swedish, English, Arabic","The lives of two Danish families cross each other, and an extraordinary but risky friendship comes into bud. But loneliness, frailty and sorrow lie in wait.",7.6,38006,NA,NA,1008098,13.8235759451099,13004504,16.3808063169603,65,94,210,NA,NA,NA,NA,NA,NA,NA,NA,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6919","tt1340138","1","Terminator Genisys",2015,"Action, Adventure, Sci-Fi","USA, Canada","English","When John Connor, leader of the human resistance, sends Sgt. Kyle Reese back to 1984 to protect Sarah Connor and safeguard the future, an unexpected turn of events creates a fractured timeline.",6.3,254807,NA,NA,89760956,18.3126606503058,440603537,19.9036560199898,38,1062,517,NA,NA,NA,NA,NA,NA,NA,NA,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6920","tt1340800","0","Tinker Tailor Soldier Spy",2011,"Drama, Mystery, Thriller","France, UK, Germany, USA","English, Russian, Hungarian, French, Turkish","In the bleak days of the Cold War, espionage veteran George Smiley is forced from semi-retirement to uncover a Soviet Agent within MI6.",7,183669,NA,NA,24149393,16.9997698031714,81244605,18.2129749769695,85,608,491,NA,NA,NA,NA,NA,NA,NA,NA,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6921","tt1341167","0","Four Lions",2010,"Comedy, Crime, Drama","UK, France","English, Urdu, Arabic","Four incompetent British terrorists set out to train for and commit an act of terror.",7.3,70467,NA,NA,304616,12.6268072459691,6149356,15.6318579188525,68,174,251,NA,NA,NA,NA,NA,NA,NA,NA,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6922","tt1341188","0","How Do You Know",2010,"Comedy, Drama, Romance","USA","English","After being cut from the U.S.A. softball team and feeling a bit past her prime, Lisa finds herself evaluating her life and in the middle of a love triangle, as a corporate guy in crisis competes with her current, baseball-playing beau.",5.4,45573,NA,NA,30212620,17.2237702758519,48668907,17.7005509241915,46,278,158,NA,NA,NA,NA,NA,NA,NA,NA,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6923","tt1341710","0","The Shrine",2010,"Horror","Canada",NA,"Two female journalists and a photographer travel to Europe to investigate a series of mysterious disappearances, only to find themselves embroiled in a struggle against a kind of evil they never expected.",5.5,12979,NA,NA,NA,NA,NA,NA,NA,116,64,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6924","tt1343092","0","The Great Gatsby",2013,"Drama, Romance","Australia, USA","English","A writer and wall street trader, Nick, finds himself drawn to the past and lifestyle of his millionaire neighbor, Jay Gatsby.",7.2,466522,NA,NA,144840419,18.7911431357048,353641895,19.6837953630442,55,911,450,NA,NA,NA,NA,NA,NA,NA,NA,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6925","tt1343097","0","Luftslottet som sprängdes",2009,"Crime, Drama, Thriller","Sweden, Denmark, Germany","Swedish","Lisbeth is recovering in a hospital and awaiting trial for three murders when she is released. Mikael must prove her innocence, but Lisbeth must be willing to share the details of her sordid experiences with the court.",7.3,66839,NA,NA,5190196,15.4622820193616,44276335,17.6059608936348,60,118,219,NA,NA,NA,NA,NA,NA,NA,NA,147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6926","tt1343703","0","Brestskaya krepost",2010,"Action, Drama, History","Belarus, Russia","Russian, Ukrainian, Belarusian","A war drama set during the Nazi invasion of the Soviet Union in June 1941, in which Soviet troops held on to a border stronghold for nine days.",7.5,8766,NA,NA,NA,NA,4569371,15.3348861166361,NA,43,14,NA,NA,NA,NA,NA,NA,NA,NA,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6927","tt1343727","1","Dredd",2012,"Action, Crime, Sci-Fi","UK, South Africa, USA, India","English","In a violent, futuristic city where the police have the authority to act as judge, jury and executioner, a cop teams with a trainee to take down a gang that deals the reality-altering drug, SLO-MO.",7.1,246284,NA,NA,13414714,16.411862722196,41037742,17.53000273782,60,716,475,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6928","tt1343755","0","Zweiohrküken",2009,"Comedy, Romance","Germany","German","Ludo Decker and Anna Gotzlowski have been living together for two years. Everyday routine has set in, with Ludo neglecting his household responsibilities much to Anna's dislike, while he is...",5.6,7615,NA,NA,NA,NA,48039391,17.6875318781598,NA,7,20,NA,NA,NA,NA,NA,NA,NA,NA,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6929","tt1345777","0","Ishqiya",2010,"Comedy, Drama, Romance","India","Hindi","While on the run from goons, a man and his nephew fall for a kidnapper's seductive widow.",7.3,9789,NA,NA,NA,NA,NA,NA,NA,39,15,NA,NA,NA,NA,NA,NA,NA,NA,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6930","tt1345836","1","The Dark Knight Rises",2012,"Action, Adventure","UK, USA","English, Arabic","Eight years after the Joker's reign of anarchy, Batman, with the help of the enigmatic Catwoman, is forced from his exile to save Gotham City from the brutal guerrilla terrorist Bane.",8.4,1480582,NA,NA,448139099,19.9206142310269,1081133191,20.8012755789295,78,3004,547,NA,NA,NA,NA,NA,NA,NA,NA,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6931","tt1347521","0","Günesi Gördüm",2009,"Drama","Turkey","Turkish, Norwegian, Kurdish","In the southeast region of Turkey, the Altun family lives in a small mountainside village plagued by a 25-year war, making their daily life a hellish struggle. As the war continues to ...",6.5,9274,NA,NA,NA,NA,26477630,17.091810783517,NA,17,5,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6932","tt1349451","0","Butter",2011,"Comedy, Drama","USA","English","In Iowa, a girl in foster care discovers her talent for butter carving and finds herself pitted against an ambitious local woman in their town's annual contest.",6.2,20125,NA,NA,105018,11.5618870430189,175706,12.0765674227099,40,58,93,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6933","tt1351685","1","Jack the Giant Slayer",2013,"Adventure, Fantasy","UK","English","The ancient war between humans and a race of giants is reignited when Jack, a young farmhand fighting for a kingdom and the love of a princess, opens a gateway between the two worlds.",6.2,129795,NA,NA,65187603,17.9927798707815,197687603,19.1021985800543,51,222,323,NA,NA,NA,NA,NA,NA,NA,NA,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6934","tt1352824","0","Chloe",2009,"Drama, Mystery, Romance","USA, Canada, France","English","Suspecting her husband of infidelity, gynecologist Dr. Catherine Stewart hires an escort named Chloe in order to test his faithfulness. Soon, the relationships between all three intensify.",6.3,68304,NA,NA,3075255,14.9388983826138,13657649,16.429810288949,48,191,222,NA,NA,NA,NA,NA,NA,NA,NA,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6935","tt1355546","0","Ayan",2009,"Action","India","Tamil","A young man's smuggling lifestyle takes a serious turn, when a fierce rival tries to eliminate him from the business.",7.4,7848,NA,NA,NA,NA,1165247,13.9684436396769,NA,9,1,NA,NA,NA,NA,NA,NA,NA,NA,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6936","tt1355630","0","If I Stay",2014,"Drama, Fantasy, Music","USA","English","Life changes in an instant for young Mia Hall after a car accident puts her in a coma. During an out-of-body experience, she must decide whether to wake up and live a life far different than she had imagined. The choice is hers if she can go on.",6.7,113835,NA,NA,50474843,17.7369856117076,78274843,18.1757368194258,46,169,151,NA,NA,NA,NA,NA,NA,NA,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6937","tt1355631","0","The Infiltrator",2016,"Biography, Crime, Drama","UK, USA","English, Spanish","A U.S. Customs official uncovers a money laundering scheme involving Colombian drug lord Pablo Escobar.",7,66407,NA,NA,15436808,16.5522653454368,21011110,16.8605619034104,66,109,187,NA,NA,NA,NA,NA,NA,NA,NA,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6938","tt1355644","1","Passengers",2016,"Drama, Romance, Sci-Fi","USA, Australia","English, Spanish, Japanese, French","A spacecraft traveling to a distant colony planet and transporting thousands of people has a malfunction in its sleep chambers. As a result, two passengers are awakened 90 years early.",7,340493,NA,NA,100014699,18.4208277231504,303144152,19.5297189995158,41,1186,419,NA,NA,NA,NA,NA,NA,NA,NA,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6939","tt1355683","0","Black Mass",2015,"Biography, Crime, Drama","USA, UK","English","The true story of Whitey Bulger, the brother of a state senator and the most infamous violent criminal in the history of South Boston, who became an FBI informant to take down a Mafia family invading his turf.",6.9,164665,NA,NA,62575678,17.9518872302214,99775678,18.4184350041654,68,336,423,NA,NA,NA,NA,NA,NA,NA,NA,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6940","tt1356864","0","I'm Still Here",2010,"Comedy, Drama, Music","USA","English","Documents",6.2,20538,NA,NA,408983,12.9214288693689,626396,13.3477380379423,48,115,176,NA,NA,NA,NA,NA,NA,NA,NA,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6941","tt1360860","0","Darbareye Elly",2009,"Drama, Mystery, Thriller","Iran, France","Persian, German","The mysterious disappearance of a kindergarten teacher during a picnic in the north of Iran is followed by a series of misadventures for her fellow travelers.",8,43558,NA,NA,470760,13.0621036889916,878642,13.6861328127047,87,83,149,NA,NA,NA,NA,NA,NA,NA,NA,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
